観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,今日の最大値(mm),今日の最大値の品質情報,今日の最大値起時（時）(まで),今日の最大値起時（分）(まで),今日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,昨日までの観測史上1位の値(mm),昨日までの観測史上1位の値の品質情報,昨日までの観測史上1位の値の年,昨日までの観測史上1位の値の月,昨日までの観測史上1位の値の日,昨日までの4月の1位の値(mm),昨日までの4月の1位の値の品質情報,昨日までの4月の1位の値の年,昨日までの4月の1位の値の月,昨日までの4月の1位の値の日,統計開始年
44046,東京都,小河内（オゴウチ）,,2023,04,30,18,20,1.5,8,1.5,4,18,20,8,,,580.0,8,2019,10,12,166.0,8,2008,04,08,1976
44051,東京都,小沢（オザワ）,,2023,04,30,18,20,4.0,8,4.0,4,18,20,8,,,627.0,8,2019,10,12,176.5,8,2008,04,08,1977
44056,東京都,青梅（オウメ）,,2023,04,30,18,20,2.5,8,2.5,4,18,20,8,,,389.5,8,2019,10,12,140.0,8,2008,04,08,1976
44071,東京都,練馬（ネリマ）,,2023,04,30,18,20,1.0,8,1.0,4,18,20,8,,,284.5,8,2019,10,12,93.0,8,2020,04,14,2012
44112,東京都,八王子（ハチオウジ）,,2023,04,30,18,20,2.5,8,2.5,4,18,20,8,,,409.0,8,2019,10,12,135.0,8,2008,04,08,1976
44116,東京都,府中（フチュウ）,,2023,04,30,18,20,0.5,8,0.5,4,18,20,8,,,294.0,8,2019,10,12,113.0,8,2008,04,08,1976
44126,東京都,世田谷（セタガヤ）,,2023,04,30,18,20,2.5,8,2.5,4,18,20,8,,,279,8,1993,08,27,118.5,8,2013,04,07,1976
44132,東京都,東京（トウキョウ）,47662,2023,04,30,18,20,4.0,8,4.0,4,18,20,8,,,278,8,1993,08,27,132.5,8,2020,04,13,1976
44136,東京都,江戸川臨海（エドガワリンカイ）,,2023,04,30,18,20,2.5,8,2.5,4,18,20,8,,,249,8,1996,09,22,115.0,8,2020,04,13,1976
44166,東京都,羽田（ハネダ）,,2023,04,30,18,20,3.0,8,3.0,4,18,20,8,,,243,8,1996,09,23,85.5,8,2013,04,03,1976
44172,東京都,大島（オオシマ）,47675,2023,04,30,18,20,66.5,8,66.5,4,18,20,8,,,824.0,8,2013,10,16,220.5,8,2013,04,03,1991
44173,東京都,大島北ノ山（オオシマキタノヤマ）,,2023,04,30,18,20,49.5,8,49.5,4,18,20,8,,,412.0,8,2013,10,16,154.0,8,2013,04,03,2003
44191,東京都,利島（トシマ）,,2023,04,30,18,20,75.0,8,75.0,4,18,20,8,,,281.5,8,2021,07,01,122.0,8,2023,04,16,2014
44207,東京都,新島（ニイジマ）,,2023,04,30,18,20,42.5,8,42.5,4,18,20,8,,,333.5,8,2021,07,01,120.0,8,2014,04,03,2003
44216,東京都,神津島（コウヅシマ）,,2023,04,30,18,20,31.5,8,31.5,4,18,20,8,,,356,8,2006,08,09,118.0,8,2008,04,08,2003
44226,東京都,三宅島（ミヤケジマ）,47677,2023,04,30,18,20,72.0,8,72.0,4,18,20,8,,,428,8,2007,10,27,143,8,1989,04,24,1976
44228,東京都,三宅坪田（ミヤケツボタ）,,2023,04,30,18,20,43.0,8,43.0,4,18,20,8,,,429.5,8,2020,10,10,140.0,8,2010,04,23,2000
44262,東京都,八重見ヶ原（ヤエミガハラ）,,2023,04,30,18,20,15.5,8,15.5,4,18,20,8,,,285,8,2006,07,20,115.0,8,2015,04,08,2003
44263,東京都,八丈島（ハチジョウジマ）,47678,2023,04,30,18,20,20.0,8,20.0,4,18,20,8,,,311,8,2006,07,20,140.0,8,2015,04,08,2003
44281,東京都,青ヶ島（アオガシマ）,,2023,04,30,18,20,8.5,8,8.5,4,18,20,8,,,394.0,8,2022,10,14,105.5,8,2022,04,28,2014
44301,東京都,父島（チチジマ）,47971,2023,04,30,18,20,0.0,8,0.5,4,03,40,8,,,348,8,1997,11,07,201,8,1997,04,23,1986
44316,東京都,母島（ハハジマ）,,2023,04,30,18,20,0.0,8,3.5,4,01,00,8,,,268.5,8,2017,09,01,131.5,8,2022,04,15,2007
45061,千葉県,我孫子（アビコ）,,2023,04,30,18,20,3.5,8,3.5,4,18,20,8,,,252.0,8,2013,10,16,77.5,8,2020,04,19,2010
45081,千葉県,香取（カトリ）,,2023,04,30,18,20,12.0,8,12.0,4,18,20,8,,,351.5,8,2013,10,16,102.0,8,2008,04,08,1999
45086,千葉県,東庄（トウノショウ）,,2023,04,30,18,20,13.5,8,13.5,4,18,20,8,,,277,8,1996,09,23,113.0,8,2020,04,14,1976
45106,千葉県,船橋（フナバシ）,,2023,04,30,18,20,3.0,8,3.0,4,18,20,8,,,285.0,8,2013,10,16,84.5,8,2013,04,03,1999
45116,千葉県,佐倉（サクラ）,,2023,04,30,18,20,5.5,8,5.5,4,18,20,8,,,301.5,8,2013,10,16,87.0,8,2008,04,08,1976
45121,千葉県,成田（ナリタ）,,2023,04,30,18,20,13.5,8,13.5,4,18,20,8,,,327.0,8,2013,10,16,91.5,8,2008,04,08,1976
45147,千葉県,銚子（チョウシ）,47648,2023,04,30,18,20,18.5,8,18.5,4,18,20,8,,,289,8,1995,09,17,113.0,8,2008,04,18,1976
45181,千葉県,横芝光（ヨコシバヒカリ）,,2023,04,30,18,20,16.5,8,16.5,4,18,20,8,,,267.0,8,2013,10,16,115,8,1999,04,25,1976
45212,千葉県,千葉（チバ）,47682,2023,04,30,18,20,5.5,8,5.5,4,18,20,8,,,309.0,8,2013,10,16,92,8,1999,04,25,1976
45261,千葉県,茂原（モバラ）,,2023,04,30,18,20,22.5,8,22.5,4,18,20,8,,,272.0,8,2013,10,16,146,8,2006,04,12,1976
45282,千葉県,木更津（キサラヅ）,,2023,04,30,18,20,13.5,8,13.5,4,18,20,8,,,323.5,8,2013,10,16,79.5,8,2008,04,08,2006
45291,千葉県,牛久（ウシク）,,2023,04,30,18,20,21.0,8,21.0,4,18,20,8,,,321,8,1996,09,22,113,8,1999,04,25,1978
45326,千葉県,坂畑（サカハタ）,,2023,04,30,18,20,41.0,8,41.0,4,18,20,8,,,374,8,1989,08,01,263,8,2006,04,12,1978
45331,千葉県,大多喜（オオタキ）,,2023,04,30,18,20,51.0,8,51.0,4,18,20,8,,,365,8,1996,09,22,138,8,1999,04,11,1976
45346,千葉県,鋸南（キョナン）,,2023,04,30,18,20,31.5,8,31.5,4,18,20,8,,,431,8,1989,08,01,111.0,8,2008,04,08,1976
45361,千葉県,鴨川（カモガワ）,,2023,04,30,18,20,55.5,8,55.5,4,18,20,8,,,355,8,2004,10,09,96.0,8,2008,04,08,1976
45371,千葉県,勝浦（カツウラ）,47674,2023,04,30,18,20,40.5,8,40.5,4,18,20,8,,,338,8,2007,07,15,153,8,1999,04,24,1976
45401,千葉県,館山（タテヤマ）,47672,2023,04,30,18,20,40.0,8,40.0,4,18,20,8,,,321.5,8,2013,10,16,121.0,8,2010,04,05,1976
46001,神奈川県,相模湖（サガミコ）,,2023,04,30,18,20,3.0,8,3.0,4,18,20,8,,,604.5,8,2019,10,12,176.0,8,2008,04,08,1976
46046,神奈川県,相模原中央（サガミハラチュウオウ）,,2023,04,30,18,20,1.5,8,1.5,4,18,20,8,,,371.0,8,2019,10,12,136.0,8,2008,04,08,1976
46061,神奈川県,日吉（ヒヨシ）,,2023,04,30,18,20,3.0,8,3.0,4,18,20,8,,,303.5,8,2014,10,06,149.0,8,2013,04,07,1976
46076,神奈川県,丹沢湖（タンザワコ）,,2023,04,30,18,20,27.5,8,27.5,4,18,20,8,,,527.0,8,2019,10,12,164.0,8,2008,04,08,1976
46091,神奈川県,海老名（エビナ）,,2023,04,30,18,20,2.0,8,2.0,4,18,20,8,,,333.0,8,2014,10,06,229.5,8,2013,04,07,1976
46106,神奈川県,横浜（ヨコハマ）,47670,2023,04,30,18,20,4.5,8,4.5,4,18,20,8,,,310.0,8,2014,10,06,143,8,1989,04,09,1976
46136,神奈川県,平塚（ヒラツカ）,,2023,04,30,18,20,1.5,8,1.5,4,18,20,8,,,317.5,8,2014,10,06,131,8,2000,04,11,1976
46141,神奈川県,辻堂（ツジドウ）,,2023,04,30,18,20,4.0,8,4.0,4,18,20,8,,,240,8,2004,10,09,155.0,8,2010,04,28,1992
46161,神奈川県,箱根（ハコネ）,,2023,04,30,18,20,39.5,8,39.5,4,18,20,8,,,942.5,8,2019,10,12,244,8,1980,04,14,1976
46166,神奈川県,小田原（オダワラ）,,2023,04,30,18,20,6.5,8,6.5,4,18,20,8,,,292,8,1998,08,28,132.0,8,2010,04,28,1976
46211,神奈川県,三浦（ミウラ）,,2023,04,30,18,20,13.5,8,13.5,4,18,20,8,,,262,8,1981,10,23,129.5,8,2014,04,04,1976
48031,長野県,野沢温泉（ノザワオンセン）,,2023,04,30,18,20,12.5,8,12.5,4,18,20,8,,,197.5,8,2019,10,13,47,8,1989,04,24,1976
48061,長野県,信濃町（シナノマチ）,,2023,04,30,18,20,13.5,8,13.5,4,18,20,8,,,183,8,1995,07,12,49,8,1997,04,07,1976
48066,長野県,飯山（イイヤマ）,,2023,04,30,18,20,10.5,8,10.5,4,18,20,8,,,162,8,1986,09,03,43,8,1982,04,10,1976
48097,長野県,小谷（オタリ）,,2023,04,30,18,20,29.5,8,29.5,4,18,20,8,,,357,8,1995,07,12,77.0,8,2022,04,27,1983
48141,長野県,白馬（ハクバ）,,2023,04,30,18,20,22.5,8,22.5,4,18,20,8,,,298,8,1995,07,12,103.5,8,2016,04,08,1976
48146,長野県,鬼無里（キナサ）,,2023,04,30,18,20,16.5,8,16.5,4,18,20,8,,,201,8,1995,07,12,62.0,8,2016,04,08,1977
48156,長野県,長野（ナガノ）,47610,2023,04,30,18,20,12.0,8,12.0,4,18,20,8,,,134.5,8,2019,10,13,47,8,1998,04,15,1976
48172,長野県,笠岳（カサダケ）,,2023,04,30,18,20,18.5,8,18.5,4,18,20,8,,,301.5,8,2019,10,13,64.5,8,2013,04,03,1979
48191,長野県,大町（オオマチ）,,2023,04,30,18,20,23.0,8,23.0,4,18,20,8,,,163,8,2004,10,21,62.0,8,2016,04,08,1976
48196,長野県,信州新町（シンシュウシンマチ）,,2023,04,30,18,20,15.5,8,15.5,4,18,20,8,,,164.0,8,2019,10,12,62,8,1998,04,15,1976
48216,長野県,菅平（スガダイラ）,,2023,04,30,18,20,17.0,8,17.0,4,18,20,8,,,274.5,8,2019,10,13,64,8,1998,04,15,1976
48247,長野県,聖高原（ヒジリコウゲン）,,2023,04,30,18,20,29.5,8,29.5,4,18,20,8,,,242.0,8,2019,10,13,73,8,1998,04,15,1979
48256,長野県,上田（ウエダ）,,2023,04,30,18,20,15.5,8,15.5,4,18,20,8,,,154,8,1983,09,28,62,8,1998,04,15,1976
48296,長野県,穂高（ホタカ）,,2023,04,30,18,20,23.5,8,23.5,4,18,20,8,,,153,8,2004,10,21,72,8,1998,04,02,1976
48321,長野県,東御（トウミ）,,2023,04,30,18,20,20.5,8,20.5,4,18,20,8,,,149.5,8,2019,10,12,51,8,1998,04,15,1976
48331,長野県,軽井沢（カルイザワ）,47622,2023,04,30,18,20,26.5,8,26.5,4,18,20,8,,,330,8,2007,09,07,80.5,8,2008,04,08,1976
48346,長野県,上高地（カミコウチ）,,2023,04,30,18,20,50.5,8,51.5,4,17,10,8,,,242,8,1979,08,22,141.5,8,2022,04,27,1976
48361,長野県,松本（マツモト）,47618,2023,04,30,18,20,20.0,8,20.0,4,18,20,8,,,173,8,2006,07,19,65,8,1998,04,02,1976
48363,長野県,松本今井（マツモトイマイ）,,2023,04,30,18,20,22.5,8,22.5,4,18,20,8,,,186.5,8,2021,08,15,60.0,8,2016,04,28,2003
48371,長野県,鹿教湯（カケユ）,,2023,04,30,18,20,27.0,8,27.0,4,18,20,8,,,322.0,8,2019,10,12,96,8,1998,04,15,1976
48381,長野県,立科（タテシナ）,,2023,04,30,18,20,24.5,8,24.5,4,18,20,8,,,265.5,8,2019,10,12,55,8,1998,04,15,1978
48386,長野県,佐久（サク）,,2023,04,30,18,20,18.5,8,18.5,4,18,20,8,,,305.0,8,2019,10,12,58.0,8,2008,04,08,1976
48436,長野県,白樺湖（シラカバコ）,,2023,04,30,18,20,61.5,8,61.5,4,18,20,8,,,230.5,8,2019,10,13,64.5,8,2018,04,25,2004
48466,長野県,奈川（ナガワ）,,2023,04,30,18,20,45.5,8,45.5,4,18,20,8,,,223.0,8,2021,08,15,87.0,8,2018,04,25,1978
48491,長野県,諏訪（スワ）,47620,2023,04,30,18,20,61.0,8,61.0,4,18,20,8,,,223,4,2006,07,19,63,8,1983,04,17,1976
48516,長野県,北相木（キタアイキ）,,2023,04,30,18,20,13.5,8,13.5,4,18,20,8,,,399.0,8,2019,10,12,123.5,8,2008,04,08,2004
48531,長野県,開田高原（カイダコウゲン）,,2023,04,30,18,20,82.0,8,82.0,4,18,20,8,,,257,8,1983,09,28,120.0,8,2018,04,25,1978
48536,長野県,木祖薮原（キソヤブハラ）,,2023,04,30,18,20,71.5,8,71.5,4,18,20,8,,,207.5,8,2021,08,15,84.0,8,2022,04,27,2019
48546,長野県,辰野（タツノ）,,2023,04,30,18,20,55.5,8,55.5,4,18,20,8,,,257.0,8,2021,08,15,71,8,1983,04,20,1978
48556,長野県,高遠（タカトオ）,,2023,04,30,18,20,43.0,8,43.0,4,18,20,8,,,202.0,8,2019,10,12,66.0,8,2018,04,25,2004
48561,長野県,原村（ハラムラ）,,2023,04,30,18,20,41.0,8,41.0,4,18,20,8,,,198,8,1983,09,28,60,8,1998,04,02,1976
48571,長野県,野辺山（ノベヤマ）,,2023,04,30,18,20,30.0,8,30.0,4,18,20,8,,,249,8,2002,07,11,87,8,1983,04,17,1976
48601,長野県,御嶽山（オンタケサン）,,2023,04,30,18,20,137.5,8,137.5,4,18,20,8,,,362.5,8,2021,08,15,205.0,8,2015,04,21,1976
48606,長野県,木曽福島（キソフクシマ）,,2023,04,30,18,20,67.5,8,67.5,4,18,20,8,,,203,8,2000,09,12,99.5,8,2018,04,25,1976
48621,長野県,伊那（イナ）,,2023,04,30,18,20,55.5,8,55.5,4,18,20,8,,,232,8,2006,07,19,123.5,8,2016,04,08,1993
48681,長野県,宮田高原（ミヤダコウゲン）,,2023,04,30,18,20,88.0,8,88.5,4,18,10,8,,,267,4,2006,07,19,138.0,8,2016,04,08,1976
48691,長野県,杉島（スギシマ）,,2023,04,30,18,20,51.5,8,51.5,4,18,20,8,,,252,8,1983,09,28,90,8,1998,04,15,1983
48716,長野県,須原（スハラ）,,2023,04,30,18,20,70.5,8,70.5,4,18,20,8,,,247,8,1983,09,28,123.5,8,2010,04,02,1976
48717,長野県,南木曽（ナギソ）,,2023,04,30,18,20,61.5,8,61.5,4,18,20,8,,,247,8,1983,09,28,123.5,8,2010,04,02,1976
48731,長野県,飯島（イイジマ）,,2023,04,30,18,20,87.5,8,87.5,4,18,20,8,,,334,8,1983,09,28,152,8,2004,04,27,1976
48737,長野県,大鹿（オオシカ）,,2023,04,30,18,20,54.0,8,54.0,4,18,20,8,,,218.5,8,2020,07,01,89,8,1998,04,15,1983
48767,長野県,飯田（イイダ）,47637,2023,04,30,18,20,61.5,8,61.5,4,18,20,8,,,209,8,1983,09,28,93.0,8,2018,04,25,1976
48826,長野県,浪合（ナミアイ）,,2023,04,30,18,20,85.5,8,86.5,4,17,50,8,,,357,8,2000,09,12,142.5,8,2010,04,02,1978
48836,長野県,阿南（アナン）,,2023,04,30,18,20,44.5,8,44.5,4,18,20,8,,,275,8,1991,09,19,100.0,8,2018,04,25,1978
48841,長野県,南信濃（ミナミシナノ）,,2023,04,30,18,20,39.5,8,39.5,4,18,20,8,,,233,8,1983,09,28,96,8,1998,04,15,1978
49036,山梨県,大泉（オオイズミ）,,2023,04,30,18,20,23.0,8,23.0,4,18,20,8,,,183,8,2003,08,09,52,8,1983,04,17,1976
49052,山梨県,乙女湖（オトメコ）,,2023,04,30,18,20,16.5,8,16.5,4,18,20,8,,,197.0,8,2011,09,21,51.5,8,2020,04,18,2008
49086,山梨県,韮崎（ニラサキ）,,2023,04,30,18,20,15.0,8,15.0,4,18,20,8,,,344,8,2002,07,10,59,8,1998,04,02,1976
49142,山梨県,甲府（コウフ）,47638,2023,04,30,18,20,9.0,8,9.0,4,18,20,8,,,295,8,2000,09,12,57.0,8,2008,04,08,1976
49151,山梨県,勝沼（カツヌマ）,,2023,04,30,18,20,7.0,8,7.0,4,18,20,8,,,234.5,8,2019,10,12,90.0,8,2008,04,08,1976
49161,山梨県,大月（オオツキ）,,2023,04,30,18,20,4.5,8,4.5,4,18,20,8,,,429.5,8,2019,10,12,107.0,8,2008,04,08,1976
49172,山梨県,上野原（ウエノハラ）,,2023,04,30,18,20,3.0,8,3.0,4,18,20,8,,,483.5,8,2019,10,12,81.0,8,2020,04,13,2015
49187,山梨県,富士川（フジカワ）,,2023,04,30,18,20,13.5,8,13.5,4,18,20,8,,,259.5,8,2019,10,12,70.0,8,2020,04,13,2013
49196,山梨県,古関（フルセキ）,,2023,04,30,18,20,7.5,8,7.5,4,18,20,8,,,376.0,8,2011,09,21,119.5,8,2008,04,08,1976
49236,山梨県,切石（キリイシ）,,2023,04,30,18,20,14.0,8,14.0,4,18,20,8,,,417.0,8,2019,10,12,79,8,1985,04,04,1977
49251,山梨県,河口湖（カワグチコ）,47640,2023,04,30,18,20,8.0,8,8.0,4,18,20,8,,,513,8,1983,08,16,124.5,8,2008,04,08,1976
49256,山梨県,山中（ヤマナカ）,,2023,04,30,18,20,24.5,8,24.5,4,18,20,8,,,587,8,1983,08,16,158,8,1979,04,09,1976
49316,山梨県,南部（ナンブ）,,2023,04,30,18,20,20.0,8,20.0,4,18,20,8,,,546.5,8,2019,10,12,119,8,1999,04,11,1976
50056,静岡県,白糸（シライト）,,2023,04,30,18,20,31.0,8,31.0,4,18,20,8,,,369,8,1998,08,28,187,8,1998,04,15,1976
50106,静岡県,井川（イカワ）,,2023,04,30,18,20,54.0,8,54.0,4,18,20,8,,,537.0,8,2011,07,20,169,8,1998,04,15,1978
50112,静岡県,有東木（ウトウギ）,,2023,04,30,18,20,49.0,8,49.0,4,18,20,8,,,337.5,8,2021,07,03,104.0,8,2023,04,07,2020
