観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,23日の最大値(mm),23日の最大値の品質情報,23日の最大値起時（時）(まで),23日の最大値起時（分）(まで),23日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,22日までの観測史上1位の値(mm),22日までの観測史上1位の値の品質情報,22日までの観測史上1位の値の年,22日までの観測史上1位の値の月,22日までの観測史上1位の値の日,22日までの11月の1位の値(mm),22日までの11月の1位の値の品質情報,22日までの11月の1位の値の年,22日までの11月の1位の値の月,22日までの11月の1位の値の日,統計開始年
63411,兵庫県,三田（サンダ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,152,8,2004,10,20,69.0,4,2024,11,02,1976
63461,兵庫県,三木（ミキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,114.0,8,2011,09,20,53.5,8,2021,11,30,1977
63477,兵庫県,西宮（ニシノミヤ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,137.5,8,2011,09,04,67.0,8,2011,11,19,2006
63491,兵庫県,家島（イエシマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,329,4,1976,09,10,63,8,1989,11,13,1976
63496,兵庫県,明石（アカシ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,144.5,8,2011,09,04,55.5,8,2021,11,30,1992
63517,兵庫県,神戸空港（コウベクウコウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,155.0,8,2014,08,10,45.5,8,2011,11,19,2006
63518,兵庫県,神戸（コウベ）,47770,2024,11,23,18,00,0.0,8,0.0,4,,,,,,130.0,8,2022,07,12,52.5,8,2011,11,19,1999
63551,兵庫県,郡家（グンゲ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,269,4,2004,10,20,82,8,1977,11,17,1976
63571,兵庫県,洲本（スモト）,47776,2024,11,23,18,00,0.0,8,0.0,4,,,,,,140.0,8,2018,08,24,72.0,8,2021,11,30,2017
63588,兵庫県,南淡（ナンダン）,,2024,11,23,18,00,0.5,8,0.5,4,18,00,8,,,193.0,8,2024,08,29,118.5,8,2009,11,11,2004
64036,奈良県,奈良（ナラ）,47780,2024,11,23,18,00,0.0,8,0.0,4,,,,,,132.5,8,2018,07,06,55,8,1990,11,30,1976
64041,奈良県,針（ハリ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,107.5,8,2012,09,30,82,8,1990,11,04,1976
64056,奈良県,田原本（タワラモト）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,119,8,1998,08,27,49,8,1980,11,22,1976
64076,奈良県,曽爾（ソニ）,,2024,11,23,18,00,0.0,8,2.0,4,10,10,8,,,200,8,1997,07,26,111,8,1990,11,30,1976
64091,奈良県,葛城（カツラギ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,123,8,2007,07,17,64,8,2004,11,12,1981
64101,奈良県,大宇陀（オオウダ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,131.5,8,2014,08,09,75,8,1990,11,04,1976
64127,奈良県,五條（ゴジョウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,133.5,8,2023,06,02,56.5,8,2009,11,11,2005
64136,奈良県,吉野（ヨシノ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,132.0,8,2017,10,22,64,8,1993,11,13,1991
64161,奈良県,天川（テンカワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,213.5,8,2013,09,16,54.0,4,2024,11,02,2010
64206,奈良県,上北山（カミキタヤマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,372,8,2004,08,05,145,8,1990,11,04,1976
64227,奈良県,風屋（カゼヤ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,223,8,1994,09,29,101,8,1990,11,04,1977
64236,奈良県,下北山（シモキタヤマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,281.5,8,2018,08,24,82.0,8,2023,11,06,2014
64262,奈良県,葛川（クズカワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,204.0,8,2023,08,15,56.5,4,2024,11,02,2021
65021,和歌山県,葛城山（カツラギサン）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,144.0,8,2023,06,02,104.5,8,2009,11,11,1976
65026,和歌山県,かつらぎ（カツラギ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,157.5,8,2023,06,02,97.0,8,2009,11,11,1979
65036,和歌山県,友ケ島（トモガシマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,197.5,8,2009,11,11,197.5,8,2009,11,11,1998
65042,和歌山県,和歌山（ワカヤマ）,47777,2024,11,23,18,00,0.0,8,0.0,4,,,,,,241.0,8,2018,07,06,237.0,8,2009,11,11,1976
65061,和歌山県,高野山（コウヤサン）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,206.0,8,2013,09,16,87.5,8,2009,11,11,1976
65106,和歌山県,湯浅（ユアサ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,207,8,1976,09,09,146,8,1991,11,28,1976
65121,和歌山県,清水（シミズ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,243,8,1986,07,13,119,8,1991,11,28,1976
65127,和歌山県,護摩壇山（ゴマダンザン）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,178.0,8,2011,09,04,90.5,8,2011,11,19,2010
65162,和歌山県,龍神（リュウジン）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,308.0,8,2018,08,24,109.5,8,2011,11,19,1994
65201,和歌山県,川辺（カワベ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,202,8,2006,09,07,73,8,2003,11,25,1999
65226,和歌山県,本宮（ホングウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,274.0,8,2018,08,23,119,8,1982,11,30,1976
65256,和歌山県,栗栖川（クリスガワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,233.5,8,2018,08,24,81.0,8,2009,11,11,1976
65276,和歌山県,新宮（シングウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,357.0,8,2011,09,04,161,8,1985,11,06,1976
65288,和歌山県,南紀白浜（ナンキシラハマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,187.0,8,2017,10,22,87.5,8,2014,11,25,2006
65306,和歌山県,西川（ニシカワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,302.5,8,2018,08,23,129.5,8,2011,11,19,1979
65311,和歌山県,色川（イロカワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,304.0,8,2023,08,15,179,8,1990,11,30,1977
65321,和歌山県,日置川（ヒキガワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,246.5,8,2011,09,03,112,8,2003,11,25,1976
65356,和歌山県,潮岬（シオノミサキ）,47778,2024,11,23,18,00,0.0,8,0.0,4,,,,,,237,8,1998,07,16,136,8,1985,11,06,1976
66046,岡山県,上長田（カミナガタ）,,2024,11,23,18,00,2.5,8,25.0,4,01,50,8,,,218.0,8,2013,07,15,67,8,1990,11,04,1978
66056,岡山県,恩原（オンバラ）,,2024,11,23,18,00,2.5,8,19.5,4,02,20,8,,,239.5,8,2023,08,15,70,8,1982,11,30,1981
66091,岡山県,千屋（チヤ）,,2024,11,23,18,00,1.0,8,4.0,4,01,40,8,,,153.5,8,2018,07,06,55.5,4,2024,11,02,1978
66112,岡山県,富（トミ）,,2024,11,23,18,00,5.0,8,9.5,4,02,40,8,,,159.0,8,2023,08,15,49.5,8,2021,11,09,2006
66127,岡山県,奈義（ナギ）,,2024,11,23,18,00,3.0,8,3.5,4,16,50,8,,,117.5,8,2009,08,10,51,8,1989,11,13,1977
66136,岡山県,今岡（イマオカ）,,2024,11,23,18,00,1.0,8,1.5,4,17,40,8,,,138.5,8,2009,08,09,51,8,1982,11,30,1976
66171,岡山県,久世（クセ）,,2024,11,23,18,00,0.0,8,1.0,4,12,00,8,,,120,8,1998,10,18,45.0,8,2021,11,09,1976
66186,岡山県,津山（ツヤマ）,47756,2024,11,23,18,00,0.0,8,0.0,4,,,,,,176,4,1977,09,03,45.5,4,2024,11,01,1976
66221,岡山県,新見（ニイミ）,,2024,11,23,18,00,0.5,8,0.5,4,18,00,8,,,123,8,1998,09,24,47.5,4,2024,11,02,1978
66226,岡山県,下呰部（シモアザエ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,128.5,8,2018,07,06,48.5,4,2024,11,01,1976
66237,岡山県,旭西（アサヒニシ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,112.5,8,2018,07,06,47.0,4,2024,11,01,2010
66251,岡山県,赤磐（アカイワ）,,2024,11,23,18,00,0.5,8,1.0,4,17,20,8,,,144,8,1979,10,19,45,8,1989,11,13,1976
66276,岡山県,陣山（ジンヤマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,119.0,8,2012,07,07,47.5,8,2015,11,14,1976
66287,岡山県,吉備中央（キビチュウオウ）,,2024,11,23,18,00,0.5,8,0.5,4,18,00,8,,,110.0,8,2018,07,06,47.0,8,2021,11,09,2006
66296,岡山県,福渡（フクワタリ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,151,8,1998,10,18,49,8,1989,11,13,1976
66306,岡山県,和気（ワケ）,,2024,11,23,18,00,0.0,8,0.5,4,16,20,8,,,213,4,1990,09,19,51,8,1977,11,16,1976
66336,岡山県,高梁（タカハシ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,112.5,8,2018,07,06,44,8,1977,11,16,1976
66346,岡山県,日応寺（ニチオウジ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,101.5,8,2017,09,17,48.0,4,2024,11,01,2003
66381,岡山県,佐屋（サヤ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,141,8,1984,07,20,46.5,4,2024,11,01,1976
66391,岡山県,矢掛（ヤカゲ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,96.5,8,2017,09,17,45.5,4,2024,11,01,1976
66408,岡山県,岡山（オカヤマ）,47768,2024,11,23,18,00,0.0,8,0.0,4,,,,,,115.0,8,2017,09,17,44.0,4,2024,11,01,1976
66421,岡山県,虫明（ムシアゲ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,233,8,1990,09,18,45,8,1977,11,16,1976
66446,岡山県,倉敷（クラシキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,107.0,8,2017,09,17,52,8,1990,11,04,1976
66481,岡山県,笠岡（カサオカ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,87.5,8,2018,09,30,39,8,1977,11,16,1976
66501,岡山県,玉野（タマノ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,145.0,8,2017,09,17,41,8,1990,11,04,1976
67016,広島県,高野（タカノ）,,2024,11,23,18,00,1.0,8,4.0,4,09,50,8,,,156.5,8,2021,07,12,64.5,4,2024,11,02,1976
67026,広島県,道後山（ドウゴヤマ）,,2024,11,23,18,00,1.5,8,4.0,4,02,00,8,,,127.0,8,2018,07,06,67.0,4,2024,11,02,2006
67052,広島県,君田（キミタ）,,2024,11,23,18,00,0.5,8,1.0,4,00,30,8,,,111,8,2006,07,19,57.5,4,2024,11,02,2006
67106,広島県,三次（ミヨシ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,140,8,1983,07,23,52.0,4,2024,11,02,1976
67116,広島県,庄原（ショウバラ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,114.5,8,2018,07,06,47.0,4,2024,11,01,1976
67126,広島県,東城（トウジョウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,127,8,1978,09,15,55,8,1989,11,08,1976
67136,広島県,八幡（ヤワタ）,,2024,11,23,18,00,0.5,8,4.5,4,05,40,8,,,237,8,1983,07,23,55.5,4,2024,11,02,1978
67151,広島県,大朝（オオアサ）,,2024,11,23,18,00,0.5,8,3.0,4,01,50,8,,,168,8,1988,07,15,60.0,4,2024,11,02,1976
67161,広島県,美土里（ミドリ）,,2024,11,23,18,00,0.0,8,3.0,4,00,10,8,,,146,8,2006,09,17,67.0,4,2024,11,02,2006
67191,広島県,油木（ユキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,130.0,8,2018,07,06,49,8,1982,11,29,1978
67211,広島県,王泊（オオドマリ）,,2024,11,23,18,00,0.0,8,2.0,4,11,50,8,,,181.5,8,2017,07,05,67.5,4,2024,11,02,1978
67212,広島県,加計（カケ）,,2024,11,23,18,00,0.0,8,1.5,4,13,10,8,,,241,8,1988,07,21,78.0,4,2024,11,02,1976
67217,広島県,都志見（ツシミ）,,2024,11,23,18,00,0.5,8,0.5,4,18,00,8,,,157.5,8,2010,07,14,59.0,4,2024,11,02,2006
67231,広島県,甲田（コウダ）,,2024,11,23,18,00,0.0,8,1.0,4,00,10,8,,,165,8,2006,09,17,73.5,4,2024,11,02,1976
67251,広島県,上下（ジョウゲ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,112,8,1985,07,06,54.0,4,2024,11,02,1976
67271,広島県,内黒山（ウチグロヤマ）,,2024,11,23,18,00,0.0,8,2.0,4,01,50,8,,,230,4,1988,07,21,81.5,4,2024,11,02,1976
67292,広島県,三入（ミイリ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,233.0,8,2014,08,20,96.5,4,2024,11,02,1976
67306,広島県,安宿（アスカ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,145.5,8,2018,07,06,64.5,4,2024,11,02,2010
67316,広島県,世羅（セラ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,125,8,1989,08,27,49.0,4,2024,11,01,1976
67326,広島県,府中（フチュウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,119,8,1992,08,08,45,8,1990,11,04,1976
67351,広島県,佐伯湯来（サエキユキ）,,2024,11,23,18,00,0.0,8,1.0,4,01,30,8,,,211,8,2006,09,17,85.5,4,2024,11,02,2006
67371,広島県,志和（シワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,161.5,8,2018,07,06,73.0,4,2024,11,02,1977
67376,広島県,東広島（ヒガシヒロシマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,181.0,8,2009,07,25,66.0,4,2024,11,02,1976
67386,広島県,本郷（ホンゴウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,128.0,8,2018,07,06,47.0,4,2024,11,02,2003
67401,広島県,福山（フクヤマ）,47767,2024,11,23,18,00,0.0,8,0.0,4,,,,,,116,8,2005,07,02,41,8,2003,11,03,1976
67421,広島県,廿日市津田（ハツカイチツタ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,230,8,2005,09,06,99.5,4,2024,11,02,1978
67437,広島県,広島（ヒロシマ）,47765,2024,11,23,18,00,0.0,8,0.0,4,,,,,,146.0,8,2021,07,08,103.0,4,2024,11,02,1976
67461,広島県,竹原（タケハラ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,174.0,8,2021,07,08,46,8,2003,11,03,1976
67471,広島県,生口島（イクチジマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,106,8,1997,09,16,43.5,8,2011,11,19,1976
67496,広島県,大竹（オオタケ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,187.0,8,2014,08,06,106.5,4,2024,11,02,1976
67511,広島県,呉（クレ）,47766,2024,11,23,18,00,0.0,8,0.0,4,,,,,,173,8,1999,06,29,76.0,4,2024,11,02,1976
67566,広島県,倉橋（クラハシ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,136.0,8,2018,07,07,63,8,1997,11,26,1976
67576,広島県,呉市蒲刈（クレシカマガリ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,179.5,8,2009,07,25,44.5,4,2024,11,02,2009
68022,島根県,西郷（サイゴウ）,47740,2024,11,23,18,00,0.0,8,5.0,4,00,30,8,,,207.5,8,2020,08,07,45,8,1984,11,11,1976
68046,島根県,西郷岬（サイゴウミサキ）,,2024,11,23,18,00,0.0,8,2.0,4,00,10,8,,,175.0,8,2010,09,07,33.5,4,2024,11,06,2003
68056,島根県,海士（アマ）,,2024,11,23,18,00,0.0,8,0.5,4,10,50,8,,,209.5,8,2021,08,09,50,8,2006,11,11,1978
68091,島根県,鹿島（カシマ）,,2024,11,23,18,00,0.0,8,7.0,4,02,50,8,,,183,8,1995,07,21,67.0,4,2024,11,02,1976
68121,島根県,斐川（ヒカワ）,,2024,11,23,18,00,0.5,8,10.5,4,00,50,8,,,161.5,8,2024,07,09,70.0,4,2024,11,02,1976
68132,島根県,松江（マツエ）,47741,2024,11,23,18,00,0.0,8,4.0,4,03,10,8,,,165.0,8,2024,07,09,68.5,4,2024,11,02,1976
68156,島根県,出雲（イズモ）,,2024,11,23,18,00,0.5,8,3.5,4,03,00,8,,,185,8,1985,09,12,70.0,4,2024,11,02,1978
68166,島根県,大東（ダイトウ）,,2024,11,23,18,00,0.5,8,9.5,4,01,00,8,,,182,8,1985,09,12,68.0,4,2024,11,02,1976
68181,島根県,伯太（ハクタ）,,2024,11,23,18,00,0.0,8,14.5,4,03,30,8,,,167.0,8,2011,09,03,68.5,4,2024,11,02,1976
68206,島根県,佐田（サダ）,,2024,11,23,18,00,0.0,8,4.5,4,03,30,8,,,145,8,1985,09,12,68.0,4,2024,11,02,1976
68246,島根県,大田（オオダ）,,2024,11,23,18,00,0.5,8,10.5,4,03,40,8,,,134,8,1977,08,08,62.5,4,2024,11,02,1976
68261,島根県,掛合（カケヤ）,,2024,11,23,18,00,0.0,8,6.0,4,03,40,8,,,147,8,1986,07,21,67.0,4,2024,11,02,1976
68276,島根県,横田（ヨコタ）,,2024,11,23,18,00,1.0,8,4.5,4,00,40,8,,,133,8,1985,09,12,78.0,4,2024,11,02,1976
68286,島根県,福光（フクミツ）,,2024,11,23,18,00,0.0,8,8.5,4,02,10,8,,,212.0,8,2018,09,01,65.0,4,2024,11,02,1978
68306,島根県,赤名（アカナ）,,2024,11,23,18,00,0.5,8,2.0,4,04,30,8,,,147.0,8,2021,07,12,66.0,4,2024,11,02,1978
68346,島根県,桜江（サクラエ）,,2024,11,23,18,00,0.5,8,10.0,4,01,20,8,,,265.0,8,2013,08,24,59.0,4,2024,11,02,1976
68351,島根県,川本（カワモト）,,2024,11,23,18,00,0.0,8,8.0,4,01,20,8,,,169,8,1983,07,23,63.5,4,2024,11,02,1976
68376,島根県,浜田（ハマダ）,47755,2024,11,23,18,00,0.0,8,12.5,4,05,00,8,,,342,8,1988,07,15,67.5,4,2024,11,02,1976
68401,島根県,瑞穂（ミズホ）,,2024,11,23,18,00,1.0,8,7.0,4,01,20,8,,,199,8,1983,07,23,73.0,4,2024,11,02,1976
68421,島根県,三隅（ミスミ）,,2024,11,23,18,00,0.0,8,3.0,4,08,10,8,,,314,8,1988,07,21,66.0,8,2015,11,17,1976
68431,島根県,弥栄（ヤサカ）,,2024,11,23,18,00,0.0,8,7.0,4,04,50,8,,,269,4,1985,07,06,48.5,8,2015,11,17,1978
68436,島根県,波佐（ハザ）,,2024,11,23,18,00,0.5,8,6.5,4,04,40,8,,,262.5,8,2017,07,05,58.5,4,2024,11,02,1977
68456,島根県,高津（タカツ）,,2024,11,23,18,00,1.0,8,10.0,4,04,50,8,,,141.5,8,2013,08,25,71.0,4,2024,11,02,2003
68462,島根県,益田（マスダ）,,2024,11,23,18,00,0.5,8,5.5,4,04,50,8,,,311,4,1983,07,23,65.0,4,2024,11,02,1978
68501,島根県,匹見（ヒキミ）,,2024,11,23,18,00,0.0,8,2.0,4,01,40,8,,,148.5,8,2021,08,09,67.0,4,2024,11,02,1977
68516,島根県,津和野（ツワノ）,,2024,11,23,18,00,2.0,8,9.5,4,06,00,8,,,300.0,8,2013,07,28,69.5,4,2024,11,02,1976
68541,島根県,吉賀（ヨシカ）,,2024,11,23,18,00,0.5,8,2.0,4,02,50,8,,,196.5,8,2013,07,28,83.5,4,2024,11,02,2006
69006,鳥取県,境（サカイ）,47742,2024,11,23,18,00,0.0,8,2.5,4,03,50,8,,,182.0,4,2021,07,12,68.0,4,2024,11,02,1976
69021,鳥取県,塩津（シオツ）,,2024,11,23,18,00,0.0,8,6.5,4,01,50,8,,,170.5,8,2021,07,07,76.0,4,2024,11,02,1977
69041,鳥取県,青谷（アオヤ）,,2024,11,23,18,00,0.0,8,15.5,4,01,00,8,,,202,8,1987,10,17,68,8,2000,11,02,1976
69052,鳥取県,湖山（コヤマ）,,2024,11,23,18,00,1.5,8,5.5,4,02,00,8,,,191.0,8,2023,07,13,52.0,8,2023,11,13,2003
69061,鳥取県,岩井（イワイ）,,2024,11,23,18,00,0.0,8,6.5,4,02,40,8,,,203,8,1990,09,19,63.0,8,2023,11,13,1976
69076,鳥取県,米子（ヨナゴ）,47744,2024,11,23,18,00,0.5,8,1.5,4,00,30,8,,,170.0,8,2013,07,15,72.0,4,2024,11,02,1976
69101,鳥取県,倉吉（クラヨシ）,,2024,11,23,18,00,0.0,8,4.0,4,02,10,8,,,250,8,1987,10,17,61,8,2000,11,02,1976
69111,鳥取県,鹿野（シカノ）,,2024,11,23,18,00,0.5,8,33.0,4,01,40,8,,,276.5,8,2023,08,15,92.5,8,2009,11,11,1982
69122,鳥取県,鳥取（トットリ）,47746,2024,11,23,18,00,0.5,8,10.5,4,01,20,8,,,159,8,1981,07,03,50.5,8,2023,11,13,1977
69152,鳥取県,大山（ダイセン）,,2024,11,23,18,00,0.5,8,15.0,4,02,30,8,,,279.0,8,2011,09,03,77.0,8,2009,11,11,1982
69161,鳥取県,関金（セキガネ）,,2024,11,23,18,00,0.0,8,24.0,4,02,30,8,,,171,8,1979,10,19,74,8,1980,11,21,1977
69181,鳥取県,佐治（サジ）,,2024,11,23,18,00,6.0,8,24.5,4,02,10,8,,,230.5,8,2023,08,15,58.5,4,2024,11,02,1982
69196,鳥取県,若桜（ワカサ）,,2024,11,23,18,00,0.5,8,9.5,4,02,00,8,,,137,8,2007,08,22,57.0,4,2024,11,02,1977
69222,鳥取県,江尾（エビ）,,2024,11,23,18,00,0.0,8,3.0,4,01,40,8,,,212.5,8,2013,07,15,51.0,4,2024,11,02,1982
69246,鳥取県,智頭（チズ）,,2024,11,23,18,00,7.0,8,20.5,4,02,00,8,,,177.0,8,2017,09,17,61,8,1990,11,04,1976
69271,鳥取県,茶屋（チャヤ）,,2024,11,23,18,00,0.0,8,10.0,4,01,10,8,,,111,8,1985,09,12,74.0,4,2024,11,02,1978
71066,徳島県,池田（イケダ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,177,8,1983,09,28,75,8,2000,11,01,1976
71087,徳島県,穴吹（アナブキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,244,8,2004,10,20,47.0,4,2024,11,02,2001
71106,徳島県,徳島（トクシマ）,47895,2024,11,23,18,00,0.0,8,0.0,4,,,,,,240.0,8,2011,09,21,143,8,1990,11,04,1976
71136,徳島県,半田（ハンダ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,226,8,2004,10,20,70,8,2000,11,02,1978
71191,徳島県,京上（キョウジョウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,261,8,2004,08,30,138.0,8,2009,11,11,1978
71211,徳島県,福原旭（フクハラアサヒ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,357,8,2004,10,20,172,8,1993,11,13,1976
71231,徳島県,蒲生田（カモダ）,,2024,11,23,18,00,0.0,8,5.5,4,09,30,8,,,301,8,2003,07,19,109.5,8,2023,11,17,1978
71251,徳島県,木頭（キトウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,366.0,8,2009,08,10,239,8,1993,11,13,1979
71266,徳島県,日和佐（ヒワサ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,340,8,1988,06,24,151,8,1980,11,21,1976
71291,徳島県,海陽（カイヨウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,323.0,8,2021,09,08,158.5,8,2015,11,08,2009
72061,香川県,内海（ウチノミ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,265,8,1976,09,12,98,8,1990,11,04,1976
72086,香川県,高松（タカマツ）,47891,2024,11,23,18,00,0.0,8,0.0,4,,,,,,174,8,1998,09,22,68,8,1990,11,04,1976
72111,香川県,多度津（タドツ）,47890,2024,11,23,18,00,0.0,8,0.0,4,,,,,,135.5,8,2021,07,08,49,8,1990,11,04,1976
72121,香川県,滝宮（タキノミヤ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,173,8,1987,10,17,59,8,1997,11,26,1976
72126,香川県,香南（コウナン）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,260,8,2004,10,20,36.0,8,2021,11,30,2003
72146,香川県,引田（ヒケタ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,249,8,2004,10,20,124,8,1990,11,04,1976
72161,香川県,財田（サイタ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,168,8,2004,08,17,59,8,2000,11,01,1978
72176,徳島県,竜王山（リュウオウザン）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,238,8,1990,09,19,73,8,1990,11,04,1976
73001,愛媛県,大三島（オオミシマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,114.5,8,2009,07,25,45.5,8,2011,11,19,1976
73071,愛媛県,玉川（タマガワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,219.0,8,2017,09,17,122.0,4,2024,11,02,1976
73076,愛媛県,今治（イマバリ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,144.5,8,2017,09,17,94.0,4,2024,11,02,1976
73126,愛媛県,西条（サイジョウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,199,8,1998,10,17,71,8,1990,11,04,1976
73141,愛媛県,新居浜（ニイハマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,241.5,8,2017,09,17,47.0,8,2021,11,08,2016
73151,愛媛県,四国中央（シコクチュウオウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,179,8,2004,08,17,77,8,1982,11,30,1978
73152,愛媛県,富郷（トミサト）,,2024,11,23,18,00,0.5,8,0.5,4,18,00,8,,,276,8,2004,08,17,95,8,1982,11,30,1978
73166,愛媛県,松山（マツヤマ）,47887,2024,11,23,18,00,0.0,8,0.0,4,,,,,,178,8,2001,06,20,109.5,4,2024,11,02,1976
73168,愛媛県,松山南吉田（マツヤマミナミヨシダ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,160,8,2005,07,03,118.5,4,2024,11,02,2003
73231,愛媛県,上林（カミハヤシ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,229.5,8,2017,09,17,59,4,1990,11,04,1976
73247,愛媛県,成就社（ジョウジュシャ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,268.0,8,2017,09,17,75,8,1982,11,29,1980
73256,愛媛県,長浜（ナガハマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,157,8,1998,10,17,68,8,2000,11,01,1976
73271,愛媛県,中山（ナカヤマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,210,8,2005,07,03,71,8,2000,11,01,1976
73276,愛媛県,久万（クマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,181,8,2005,07,03,44.5,8,2011,11,19,1976
73306,愛媛県,大洲（オオズ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,159.0,8,2017,09,17,86,8,2000,11,01,1976
73321,愛媛県,獅子越峠（シシゴエトウゲ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,224,8,2005,07,03,59,8,2000,11,01,1976
73341,愛媛県,瀬戸（セト）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,164,8,1998,10,17,53,8,2003,11,05,1997
