観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,1日の最大値(mm),1日の最大値の品質情報,1日の最大値起時（時）(まで),1日の最大値起時（分）(まで),1日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,31日までの観測史上1位の値(mm),31日までの観測史上1位の値の品質情報,31日までの観測史上1位の値の年,31日までの観測史上1位の値の月,31日までの観測史上1位の値の日,31日までの1月の1位の値(mm),31日までの1月の1位の値の品質情報,31日までの1月の1位の値の年,31日までの1月の1位の値の月,31日までの1月の1位の値の日,統計開始年
11001,北海道 宗谷地方,宗谷岬（ソウヤミサキ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,45,8,1996,08,18,7.0,8,2019,01,30,1978
11016,北海道 宗谷地方,稚内（ワッカナイ）,47401,2025,01,01,12,10,0.0,8,0.0,4,,,,,,64.0,8,1938,09,01,16.0,8,1963,01,03,1938
11046,北海道 宗谷地方,礼文（レブン）,,2025,01,01,12,10,0.5,8,2.5,4,11,52,4,,,50.5,8,2020,08,07,8.5,8,2021,01,14,2003
11061,北海道 宗谷地方,声問（コエトイ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,46.0,8,2010,09,20,4.5,8,2018,01,19,2003
11076,北海道 宗谷地方,浜鬼志別（ハマオニシベツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,50.0,8,2013,08,24,8,8,1996,01,29,1978
11091,北海道 宗谷地方,本泊（モトドマリ）,,2025,01,01,12,10,0.0,8,1.0,4,01,29,4,,,51.5,8,2020,10,03,7.0,8,2024,01,15,2003
11121,北海道 宗谷地方,沼川（ヌマカワ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,67.5,8,2021,10,04,7.0,8,2022,01,02,1977
11151,北海道 宗谷地方,沓形（クツガタ）,,2025,01,01,12,10,1.0,8,1.5,4,03,49,4,,,44.5,8,2023,11,03,12,8,1997,01,03,1976
11176,北海道 宗谷地方,豊富（トヨトミ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,47.5,8,2019,07,27,24,8,1979,01,28,1976
11206,北海道 宗谷地方,浜頓別（ハマトンベツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,45.0,8,2021,10,04,5,8,1997,01,03,1976
11276,北海道 宗谷地方,中頓別（ナカトンベツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,42,8,1999,08,22,6.0,8,2022,01,12,1976
11291,北海道 宗谷地方,北見枝幸（キタミエサシ）,47402,2025,01,01,12,10,0.0,8,0.5,4,02,56,4,,,43.0,8,2023,08,27,11.0,8,1975,01,18,1942
11316,北海道 宗谷地方,歌登（ウタノボリ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,44.5,8,2023,08,25,9.0,8,2013,01,03,1976
13011,北海道 宗谷地方,幌延（ホロノベ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,45.5,8,2024,08,27,6.0,8,2013,01,26,2006
12011,北海道 上川地方,中川（ナカガワ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,47.5,8,2015,08,14,7.0,8,2013,01,26,1977
12041,北海道 上川地方,音威子府（オトイネップ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,56.5,8,2019,07,19,7,8,1990,01,16,1978
12066,北海道 上川地方,小車（オグルマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,55.0,8,2023,06,29,4.5,8,2013,01,25,2006
12141,北海道 上川地方,美深（ビフカ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,46,8,2006,07,18,5.5,8,2013,01,25,1976
12181,北海道 上川地方,名寄（ナヨロ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,52.0,8,2017,07,10,5.5,8,2013,01,25,1976
12217,北海道 上川地方,西風連（ニシフウレン）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,43.0,8,2011,09,02,6.0,8,2014,01,01,2006
12231,北海道 上川地方,下川（シモカワ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,43.5,8,2012,07,05,5.5,8,2019,01,24,1976
12256,北海道 上川地方,剣淵（ケンブチ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,53.0,8,2016,07,31,4.0,8,2018,01,15,2006
12261,北海道 上川地方,士別（シベツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,72.0,8,2015,08,14,5.5,8,2023,01,29,1976
12266,北海道 上川地方,朝日（アサヒ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,53.5,8,2012,07,31,4.0,8,2018,01,15,1976
12301,北海道 上川地方,和寒（ワッサム）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,51.0,8,2024,08,07,5,8,2007,01,07,1977
12386,北海道 上川地方,江丹別（エタンベツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,47.0,8,2024,07,24,6,8,2004,01,04,1977
12396,北海道 上川地方,比布（ピップ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,63,8,2006,08,13,4.5,8,2018,01,10,1976
12411,北海道 上川地方,上川（カミカワ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,47.0,8,2017,07,16,4,8,2005,01,03,1976
12442,北海道 上川地方,旭川（アサヒカワ）,47407,2025,01,01,12,10,0.0,8,0.0,4,,,,,,57.3,8,1912,08,14,6.0,8,2014,01,01,1908
12451,北海道 上川地方,東川（ヒガシカワ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,47,8,2006,07,29,5.0,8,2010,01,01,1977
12457,北海道 上川地方,瑞穂（ミズホ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,55,8,2007,07,03,7.0,8,2022,01,14,1984
12471,北海道 上川地方,層雲峡（ソウウンキョウ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,51.5,8,2010,09,06,6,8,2007,01,07,1976
12501,北海道 上川地方,東神楽（ヒガシカグラ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,53,8,2006,08,18,2.0,8,2023,01,26,2003
12512,北海道 上川地方,志比内（シビナイ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,47.5,8,2014,07,13,5,8,1999,01,28,1993
12551,北海道 上川地方,美瑛（ビエイ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,59.0,8,2017,08,01,6.0,8,2022,01,12,1976
12596,北海道 上川地方,上富良野（カミフラノ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,59.0,8,2024,08,31,6.5,8,2010,01,01,1977
12607,北海道 上川地方,白金（シロガネ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,75.5,8,2016,07,31,7,8,2007,01,07,1984
12626,北海道 上川地方,富良野（フラノ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,50,8,2006,08,18,7,8,2007,01,07,1976
12632,北海道 上川地方,麓郷（ロクゴウ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,50,8,2006,07,16,7,8,2007,01,07,1978
12686,北海道 上川地方,金山（カナヤマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,50.0,8,2016,08,01,11,8,2007,01,07,2006
12691,北海道 上川地方,幾寅（イクトラ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,49,8,1994,08,13,10,8,2007,01,07,1977
12746,北海道 上川地方,占冠（シムカップ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,44,8,1978,08,07,6.0,8,2010,01,01,1977
15041,北海道 上川地方,朱鞠内（シュマリナイ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,74.5,8,2023,08,27,6.5,8,2014,01,01,1978
15076,北海道 上川地方,幌加内（ホロカナイ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,56,8,2006,07,17,11,8,1983,01,08,1976
13061,北海道 留萌地方,天塩（テシオ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,72.0,8,2013,08,11,6,8,2007,01,07,1976
13086,北海道 留萌地方,遠別（エンベツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,60.5,8,2022,08,08,7.0,8,2022,01,02,1976
13121,北海道 留萌地方,初山別（ショサンベツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,69.0,8,2010,08,14,6.0,8,2013,01,05,1977
13146,北海道 留萌地方,焼尻（ヤギシリ）,,2025,01,01,12,10,0.0,8,0.5,4,07,15,4,,,64.0,8,2010,08,14,8.0,8,2024,01,14,1977
13181,北海道 留萌地方,羽幌（ハボロ）,47404,2025,01,01,12,10,0.0,8,0.0,4,,,,,,54.0,8,1999,07,28,8.0,8,2006,01,12,1929
13206,北海道 留萌地方,古丹別（コタンベツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,60,8,1999,07,16,9,8,1996,01,29,1976
13261,北海道 留萌地方,達布（タップ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,49,8,1994,08,12,7.0,8,2013,01,03,1977
13277,北海道 留萌地方,留萌（ルモイ）,47406,2025,01,01,12,10,0.0,8,0.0,4,,,,,,57.5,8,1988,08,25,7.6,8,1965,01,04,1943
13311,北海道 留萌地方,増毛（マシケ）,,2025,01,01,12,10,0.0,8,1.5,4,08,01,4,,,63.0,8,2012,08,26,8,8,2000,01,10,1976
13321,北海道 留萌地方,幌糠（ホロヌカ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,63,8,1988,08,25,8.5,8,2019,01,23,1977
14026,北海道 石狩地方,浜益（ハママス）,,2025,01,01,12,10,0.0,8,3.0,4,07,57,4,,,51.5,8,2011,09,02,9.5,8,2010,01,14,1977
14071,北海道 石狩地方,厚田（アツタ）,,2025,01,01,12,10,0.5,8,1.5,4,07,05,4,,,53.5,8,2010,08,24,10,8,2006,01,03,1977
14101,北海道 石狩地方,新篠津（シンシノツ）,,2025,01,01,12,10,0.0,8,2.5,4,07,21,4,,,53,8,1988,08,26,6.5,8,2011,01,23,1976
14116,北海道 石狩地方,山口（ヤマグチ）,,2025,01,01,12,10,0.0,8,2.5,4,03,50,4,,,45.0,8,2016,08,20,9,8,2002,01,21,1976
14121,北海道 石狩地方,石狩（イシカリ）,,2025,01,01,12,10,0.5,8,0.5,4,12,10,4,,,40.0,8,2017,09,23,7.5,8,2009,01,14,1990
14136,北海道 石狩地方,江別（エベツ）,,2025,01,01,12,10,0.5,8,0.5,4,12,10,4,,,40.0,8,2016,08,16,6.5,8,2011,01,15,2000
14157,北海道 石狩地方,手稲山（テイネヤマ）,,2025,01,01,12,10,0.0,8,3.5,4,04,10,4,,,42.0,8,2016,08,20,6.5,8,2024,01,08,2010
14163,北海道 石狩地方,札幌（サッポロ）,47412,2025,01,01,12,10,0.0,8,2.0,4,04,13,4,,,50.2,8,1913,08,28,14.7,8,1918,01,10,1889
14191,北海道 石狩地方,小金湯（コガネユ）,,2025,01,01,12,10,0.0,8,3.5,4,01,11,4,,,46,8,1994,08,12,10,8,2005,01,05,1976
14206,北海道 石狩地方,恵庭島松（エニワシママツ）,,2025,01,01,12,10,0.0,8,0.5,4,05,59,4,,,65,8,1994,09,08,10,8,1978,01,21,1976
14286,北海道 石狩地方,支笏湖畔（シコツコハン）,,2025,01,01,12,10,0.0,8,1.0,4,00,37,4,,,70.0,8,2014,09,11,19,8,1982,01,12,1976
14296,北海道 石狩地方,千歳（チトセ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,92.0,8,2014,09,11,5,8,2004,01,08,2003
15116,北海道 空知地方,石狩沼田（イシカリヌマタ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,52,8,1988,08,26,6.0,8,2019,01,23,1976
15156,北海道 空知地方,秩父別（チップベツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,32.0,8,2024,07,24,6.0,8,2023,01,29,2022
15161,北海道 空知地方,深川（フカガワ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,47,8,1990,09,03,5.0,8,2009,01,23,1976
15197,北海道 空知地方,雨竜（ウリュウ）,,2025,01,01,12,10,0.0,8,0.5,4,10,36,4,,,44.5,8,2013,08,25,5.5,8,2022,01,13,2006
15216,北海道 空知地方,新城（シンジョウ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,48.5,8,2016,08,20,6.5,8,2018,01,15,1984
15231,北海道 空知地方,空知吉野（ソラチヨシノ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,53,8,1990,09,03,9,8,1995,01,05,1978
15241,北海道 空知地方,滝川（タキカワ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,54.0,8,2010,08,24,5,8,1981,01,28,1976
15247,北海道 空知地方,赤平（アカビラ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,63,8,2006,08,17,6.0,8,2019,01,23,2006
15251,北海道 空知地方,芦別（アシベツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,51,8,2006,08,18,6.0,8,2010,01,01,1976
15276,北海道 空知地方,浦臼（ウラウス）,,2025,01,01,12,10,0.5,8,1.0,4,11,39,4,,,52.5,8,2022,08,08,11,8,2005,01,30,1983
15311,北海道 空知地方,月形（ツキガタ）,,2025,01,01,12,10,1.0,8,1.0,4,12,10,4,,,53,8,1981,10,14,7.5,8,2011,01,15,1976
15321,北海道 空知地方,美唄（ビバイ）,,2025,01,01,12,10,0.0,8,1.0,4,10,48,4,,,70,8,2004,08,21,7,8,2006,01,03,1976
15356,北海道 空知地方,岩見沢（イワミザワ）,47413,2025,01,01,12,10,0.5,8,1.0,4,09,50,4,,,94.5,8,2019,08,31,8.4,8,1963,01,19,1948
15391,北海道 空知地方,栗沢（クリサワ）,,2025,01,01,12,10,0.5,8,1.0,4,10,14,4,,,57.0,8,2023,09,18,7,8,1999,01,27,1976
15431,北海道 空知地方,長沼（ナガヌマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,66.0,8,2021,08,04,9,8,1990,01,19,1976
15442,北海道 空知地方,夕張（ユウバリ）,,2025,01,01,12,10,0.0,8,0.5,4,11,14,4,,,48,8,1980,07,12,7,8,2003,01,28,1976
15451,北海道 空知地方,鹿島（カシマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,67.0,8,2024,08,31,7.5,8,2013,01,25,1983
15491,北海道 空知地方,沼の沢（ヌマノサワ）,,2025,01,01,12,10,0.5,8,0.5,4,12,10,4,,,67.0,8,2023,09,12,7,8,1997,01,02,1983
16026,北海道 後志地方,美国（ビクニ）,,2025,01,01,12,10,0.0,8,2.0,4,09,02,4,,,56.5,8,2012,09,16,9,8,1991,01,06,1976
16061,北海道 後志地方,神恵内（カモエナイ）,,2025,01,01,12,10,0.0,8,1.0,4,08,00,4,,,67.5,8,2013,08,24,30,4,1981,01,20,1977
16076,北海道 後志地方,余市（ヨイチ）,,2025,01,01,12,10,0.0,8,0.5,4,04,44,4,,,41.5,8,2010,08,07,9.0,8,2010,01,13,1976
16091,北海道 後志地方,小樽（オタル）,47411,2025,01,01,12,10,0.0,8,2.0,4,00,36,4,,,50.5,8,2017,07,16,9.5,8,1996,01,08,1943
16126,北海道 後志地方,赤井川（アカイガワ）,,2025,01,01,12,10,0.0,8,1.5,4,03,11,4,,,48,8,1994,08,12,9,8,1984,01,11,1976
16156,北海道 後志地方,共和（キョウワ）,,2025,01,01,12,10,0.0,8,1.0,4,07,12,4,,,56,8,1976,08,12,7.5,8,2017,01,27,1976
16206,北海道 後志地方,蘭越（ランコシ）,,2025,01,01,12,10,0.0,8,0.5,4,05,19,4,,,64.5,8,2013,08,27,8,8,2006,01,03,1976
16217,北海道 後志地方,倶知安（クッチャン）,47433,2025,01,01,12,10,0.5,8,0.5,4,12,10,4,,,47.5,8,2010,08,24,7.5,8,2017,01,27,1944
16252,北海道 後志地方,寿都（スッツ）,47421,2025,01,01,12,10,0.0,8,0.5,4,02,15,4,,,57.5,8,1990,07,25,12.0,8,2000,01,19,1938
16272,北海道 後志地方,ニセコ（ニセコ）,,2025,01,01,12,10,0.0,8,0.5,4,10,36,4,,,48.0,8,2021,08,04,7.0,8,2017,01,27,2010
16281,北海道 後志地方,真狩（マッカリ）,,2025,01,01,12,10,0.0,8,1.0,4,02,22,4,,,40,8,1978,07,25,8,8,1995,01,09,1976
16286,北海道 後志地方,喜茂別（キモベツ）,,2025,01,01,12,10,0.0,8,1.0,4,03,09,4,,,41.5,8,2011,08,14,7.0,8,2024,01,08,1976
16321,北海道 後志地方,黒松内（クロマツナイ）,,2025,01,01,12,10,1.5,8,2.0,4,11,50,4,,,45,8,1985,09,07,11,8,1997,01,02,1976
17036,北海道 網走・北見・紋別地方,雄武（オウム）,47405,2025,01,01,12,10,0.0,8,0.5,4,07,40,4,,,48.7,8,1953,08,14,9.0,8,1993,01,28,1942
17076,北海道 網走・北見・紋別地方,興部（オコッペ）,,2025,01,01,12,10,0.0,8,1.0,4,05,03,4,,,50.5,8,2023,08,25,11,8,1993,01,28,1976
17091,北海道 網走・北見・紋別地方,西興部（ニシオコッペ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,44.0,8,2017,07,16,6,8,1980,01,31,1976
17112,北海道 網走・北見・紋別地方,紋別（モンベツ）,47435,2025,01,01,12,10,0.0,8,1.5,4,00,52,4,,,39.5,8,2020,08,05,6.5,8,2022,01,12,1956
17116,北海道 網走・北見・紋別地方,紋別小向（モンベツコムカイ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,53.0,8,2013,08,27,,,,,,2003
17166,北海道 網走・北見・紋別地方,湧別（ユウベツ）,,2025,01,01,12,10,0.5,8,2.0,4,00,25,4,,,39.5,8,2024,08,31,9,8,1993,01,20,1976
17196,北海道 網走・北見・紋別地方,滝上（タキノウエ）,,2025,01,01,12,10,0.0,8,0.5,4,03,08,4,,,40.5,8,2023,08,04,9.0,8,2020,01,31,1976
17211,北海道 網走・北見・紋別地方,上藻別（カミモベツ）,,2025,01,01,12,10,0.0,8,0.5,4,07,03,4,,,74.0,8,2023,08,27,11,4,1986,01,12,1976
17246,北海道 網走・北見・紋別地方,常呂（トコロ）,,2025,01,01,12,10,0.0,8,1.0,4,05,53,4,,,52,8,1978,07,11,5,8,2004,01,14,1976
17306,北海道 網走・北見・紋別地方,遠軽（エンガル）,,2025,01,01,12,10,0.0,8,0.5,4,11,10,4,,,56.0,8,2013,08,20,9.0,8,2013,01,25,1976
17316,北海道 網走・北見・紋別地方,佐呂間（サロマ）,,2025,01,01,12,10,0.0,8,2.0,4,03,38,4,,,40.5,8,2017,07,16,5,8,2007,01,07,1976
17341,北海道 網走・北見・紋別地方,網走（アバシリ）,47409,2025,01,01,12,10,0.0,8,1.0,4,04,47,4,,,38.5,8,2009,09,16,6.0,8,1994,01,07,1919
17351,北海道 網走・北見・紋別地方,宇登呂（ウトロ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,58,8,1981,08,06,19,8,1983,01,08,1976
17386,北海道 網走・北見・紋別地方,丸瀬布（マルセップ）,,2025,01,01,12,10,0.0,8,0.5,4,00,35,4,,,49,8,1998,07,25,6,8,2007,01,07,1984
17482,北海道 網走・北見・紋別地方,白滝（シラタキ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,42,8,2006,08,10,5,8,2004,01,14,1993
17501,北海道 網走・北見・紋別地方,生田原（イクタハラ）,,2025,01,01,12,10,0.0,8,0.5,4,00,28,4,,,46,8,1994,08,18,7.0,8,2013,01,25,1976
17512,北海道 網走・北見・紋別地方,仁頃山（ニコロヤマ）,,2025,01,01,12,10,0.0,8,1.5,4,01,51,4,,,42,8,2006,07,17,7,8,2007,01,07,2006
17521,北海道 網走・北見・紋別地方,北見（キタミ）,,2025,01,01,12,10,0.0,8,0.5,4,03,26,4,,,65,8,1988,08,06,7,8,2007,01,07,1976
17531,北海道 網走・北見・紋別地方,女満別（メマンベツ）,,2025,01,01,12,10,0.0,8,1.0,4,03,56,4,,,38.5,8,2011,06,10,2.0,8,2021,01,29,2003
17541,北海道 網走・北見・紋別地方,東藻琴（ヒガシモコト）,,2025,01,01,12,10,0.0,8,1.5,4,07,37,4,,,57.0,8,2011,08,26,6,8,2003,01,04,1978
17546,北海道 網走・北見・紋別地方,小清水（コシミズ）,,2025,01,01,12,10,0.0,8,1.0,4,09,34,4,,,42.0,8,2009,07,27,7,8,2007,01,07,1976
17561,北海道 網走・北見・紋別地方,斜里（シャリ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,39.0,8,2011,08,15,11,8,1983,01,08,1976
17596,北海道 網走・北見・紋別地方,留辺蘂（ルベシベ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,54.5,8,2023,08,27,9,8,2007,01,07,1976
17607,北海道 網走・北見・紋別地方,境野（サカイノ）,,2025,01,01,12,10,0.0,8,0.5,4,02,13,4,,,67.5,8,2022,07,18,8,8,2007,01,07,1977
17631,北海道 網走・北見・紋別地方,美幌（ビホロ）,,2025,01,01,12,10,0.0,8,1.5,4,10,47,4,,,93.0,8,2023,07,13,10,8,2004,01,22,1976
17642,北海道 網走・北見・紋別地方,山園（ヤマゾノ）,,2025,01,01,12,10,0.0,8,0.5,4,12,06,4,,,40.5,8,2010,07,18,5.0,8,2019,01,24,2010
17686,北海道 網走・北見・紋別地方,置戸常元（オケトツネモト）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,38.0,8,2008,08,15,10,8,2007,01,07,2006
17717,北海道 網走・北見・紋別地方,津別（ツベツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,54,8,2006,07,17,8,8,2002,01,22,1988
17776,北海道 網走・北見・紋別地方,津別二又（ツベツフタマタ）,,2025,01,01,12,10,0.0,8,0.5,4,03,48,4,,,52.5,8,2015,09,02,11,8,2007,01,07,2006
18038,北海道 根室地方,羅臼（ラウス）,,2025,01,01,12,10,0.0,8,1.5,4,10,29,4,,,45.0,8,2020,10,13,15.5,8,2009,01,23,2005
18091,北海道 根室地方,糸櫛別（イトクシベツ）,,2025,01,01,12,10,0.0,8,0.5,4,01,10,4,,,46,8,1987,10,18,18,8,2002,01,22,1978
18136,北海道 根室地方,標津（シベツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,50.5,8,2015,08,10,8,8,2004,01,11,1976
18161,北海道 根室地方,上標津（カミシベツ）,,2025,01,01,12,10,0.0,8,0.5,4,08,24,4,,,49.0,8,2024,08,31,7,8,2007,01,07,2003
18171,北海道 根室地方,中標津（ナカシベツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,48.5,8,2015,08,10,9,8,2003,01,04,1976
18174,北海道 根室地方,根室中標津（ネムロナカシベツ）,,2025,01,01,12,10,0.0,8,0.5,4,11,47,4,,,54.0,8,2024,08,31,4.0,8,2020,01,30,2003
18256,北海道 根室地方,別海（ベツカイ）,,2025,01,01,12,10,0.0,8,0.5,4,00,33,4,,,74.0,8,2015,08,10,12,8,1986,01,04,1976
18273,北海道 根室地方,根室（ネムロ）,47420,2025,01,01,12,10,0.0,8,0.5,4,04,51,4,,,53.5,8,2015,08,10,12.0,8,2000,01,14,1889
18281,北海道 根室地方,納沙布（ノサップ）,,2025,01,01,12,10,0.0,8,0.5,4,02,08,4,,,42.5,8,2016,08,17,9,8,1986,01,04,1976
18311,北海道 根室地方,厚床（アットコ）,,2025,01,01,12,10,0.0,8,0.5,4,01,35,4,,,48.0,8,2015,08,11,8,8,2000,01,13,1977
19021,北海道 釧路地方,川湯（カワユ）,,2025,01,01,12,10,0.5,8,1.0,4,12,01,4,,,58.0,8,2019,08,24,10,8,2007,01,07,1976
19051,北海道 釧路地方,弟子屈（テシカガ）,,2025,01,01,12,10,0.0,8,0.5,4,05,52,4,,,59,8,2000,07,16,14,8,2007,01,07,1977
19076,北海道 釧路地方,阿寒湖畔（アカンコハン）,,2025,01,01,12,10,0.0,8,0.5,4,05,27,4,,,51.0,8,2011,06,11,9,8,2000,01,20,1976
19151,北海道 釧路地方,標茶（シベチャ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,55.0,8,2024,08,31,12,8,1987,01,08,1976
19191,北海道 釧路地方,鶴居（ツルイ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,48.5,8,2024,08,31,21,8,2002,01,22,1977
19261,北海道 釧路地方,中徹別（ナカテシベツ）,,2025,01,01,12,10,,1,,1,,,,,,50.5,8,2011,08,15,16,8,2002,01,22,1976
19281,北海道 釧路地方,塘路（トウロ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,49.0,8,2024,08,31,11,8,1987,01,08,1983
19301,北海道 釧路地方,茶内原野（チャナイゲンヤ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,58,8,2006,06,18,14,8,2007,01,07,1984
19311,北海道 釧路地方,榊町（サカキマチ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,40.5,8,2008,09,12,10,8,1986,01,04,1977
19346,北海道 釧路地方,阿寒（アカン）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,41.5,8,2023,10,05,18,8,2002,01,22,1976
19347,北海道 釧路地方,鶴丘（ツルオカ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,48.0,8,2024,08,31,5.0,8,2019,01,23,2003
19376,北海道 釧路地方,太田（オオタ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,63.0,8,2013,09,16,9.5,8,2012,01,02,1977
19406,北海道 釧路地方,二俣（フタマタ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,49,8,1997,09,27,16,8,2002,01,22,1976
19416,北海道 釧路地方,白糠（シラヌカ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,45,8,1980,09,05,16,8,2002,01,22,1976
19432,北海道 釧路地方,釧路（クシロ）,47418,2025,01,01,12,10,0.0,8,0.0,4,,,,,,55.9,8,1947,08,26,10.5,8,1987,01,08,1937
19451,北海道 釧路地方,知方学（チッポマナイ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,49.5,8,2016,09,09,8,8,2000,01,20,1978
20047,北海道 十勝地方,三股（ミツマタ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,69.5,8,2015,07,23,5.0,8,2013,01,25,2006
20071,北海道 十勝地方,小利別（ショウトシベツ）,,2025,01,01,12,10,0.0,8,0.5,4,02,22,4,,,52.5,8,2017,07,16,9,8,2007,01,07,1983
20146,北海道 十勝地方,陸別（リクベツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,49,8,1999,08,07,8,8,2003,01,04,1976
20186,北海道 十勝地方,ぬかびら源泉郷（ヌカビラゲンセンキョウ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,58.0,8,2015,06,15,9,8,2007,01,07,1976
20202,北海道 十勝地方,柏倉（カシワクラ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,43,8,2005,06,22,7,8,2004,01,13,1983
20222,北海道 十勝地方,上螺湾（カミラワン）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,39,8,1998,07,10,9,8,2004,01,22,1983
20266,北海道 十勝地方,上士幌（カミシホロ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,57.0,8,2022,07,04,10,8,2007,01,07,1976
20276,北海道 十勝地方,足寄（アショロ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,64.5,8,2013,08,08,11,8,2003,01,04,1976
20331,北海道 十勝地方,押帯（オショップ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,38,8,2003,08,10,11,8,2003,01,04,1983
20341,北海道 十勝地方,本別（ホンベツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,42.5,8,2015,08,11,11,8,2003,01,04,1976
20356,北海道 十勝地方,新得（シントク）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,35.5,8,2022,08,16,9,8,2007,01,07,1976
